COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
U.S.A.,Texas,,"$2,325.00","$1,270.50",FURNITURE,BED,1998,2,Jun,JUN98
U.S.A.,Texas,,$729.00,"$2,388.00",FURNITURE,BED,1998,3,Jul,JUL98
U.S.A.,Texas,,"$1,128.00","$3,024.00",FURNITURE,BED,1998,3,Aug,AUG98
U.S.A.,Texas,,"$2,046.00","$2,502.00",FURNITURE,BED,1998,3,Sep,SEP98
U.S.A.,Texas,,"$1,258.50",$415.50,FURNITURE,BED,1998,4,Oct,OCT98
U.S.A.,Texas,,"$1,356.00",$246.00,FURNITURE,BED,1998,4,Nov,NOV98
U.S.A.,Texas,,$327.00,"$2,818.50",FURNITURE,BED,1998,4,Dec,DEC98
U.S.A.,Texas,,"$1,393.50","$2,749.50",OFFICE,CHAIR,1998,1,Jan,JAN98
U.S.A.,Texas,,"$2,217.00","$3,055.50",OFFICE,CHAIR,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,261.50","$1,696.50",OFFICE,CHAIR,1998,1,Mar,MAR98
U.S.A.,Texas,,"$1,233.00","$2,415.00",OFFICE,CHAIR,1998,2,Apr,APR98
U.S.A.,Texas,,$450.00,"$1,753.50",OFFICE,CHAIR,1998,2,May,MAY98
U.S.A.,Texas,,$328.50,"$2,379.00",OFFICE,CHAIR,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,518.50","$2,676.00",OFFICE,CHAIR,1998,3,Jul,JUL98
U.S.A.,Texas,,"$2,931.00","$2,428.50",OFFICE,CHAIR,1998,3,Aug,AUG98
U.S.A.,Texas,,"$2,295.00","$1,464.00",OFFICE,CHAIR,1998,3,Sep,SEP98
U.S.A.,Texas,,"$2,320.50","$2,769.00",OFFICE,CHAIR,1998,4,Oct,OCT98
U.S.A.,Texas,,"$1,101.00","$2,326.50",OFFICE,CHAIR,1998,4,Nov,NOV98
U.S.A.,Texas,,$861.00,"$1,441.50",OFFICE,CHAIR,1998,4,Dec,DEC98
U.S.A.,Texas,,$352.50,$382.50,OFFICE,DESK,1998,1,Jan,JAN98
U.S.A.,Texas,,"$1,428.00","$2,118.00",OFFICE,DESK,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,410.00",$472.50,OFFICE,DESK,1998,1,Mar,MAR98
U.S.A.,Texas,,"$1,542.00","$1,666.50",OFFICE,DESK,1998,2,Apr,APR98
U.S.A.,Texas,,$816.00,"$2,904.00",OFFICE,DESK,1998,2,May,MAY98
U.S.A.,Texas,,"$1,401.00","$1,762.50",OFFICE,DESK,1998,2,Jun,JUN98
U.S.A.,Texas,,"$1,870.50","$2,245.50",OFFICE,DESK,1998,3,Jul,JUL98
U.S.A.,Texas,,"$2,890.50",$238.50,OFFICE,DESK,1998,3,Aug,AUG98
U.S.A.,Texas,,$802.50,"$2,586.00",OFFICE,DESK,1998,3,Sep,SEP98
U.S.A.,Texas,,"$2,074.50",$922.50,OFFICE,DESK,1998,4,Oct,OCT98
U.S.A.,Texas,,"$1,822.50","$2,893.50",OFFICE,DESK,1998,4,Nov,NOV98
U.S.A.,Texas,,"$2,365.50","$1,165.50",OFFICE,DESK,1998,4,Dec,DEC98
U.S.A.,Texas,,"$1,029.00","$1,401.00",FURNITURE,SOFA,1998,1,Jan,JAN98
U.S.A.,Texas,,"$2,611.50","$2,004.00",FURNITURE,SOFA,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,183.50",$790.50,FURNITURE,SOFA,1998,1,Mar,MAR98
U.S.A.,Texas,,"$2,685.00","$1,048.50",FURNITURE,SOFA,1998,2,Apr,APR98
U.S.A.,Texas,,"$2,328.00",$822.00,FURNITURE,SOFA,1998,2,May,MAY98
U.S.A.,Texas,,"$3,043.50","$2,611.50",FURNITURE,SOFA,1998,2,Jun,JUN98
U.S.A.,Texas,,$799.50,"$1,830.00",FURNITURE,SOFA,1998,3,Jul,JUL98
U.S.A.,Texas,,$687.00,"$3,061.50",FURNITURE,SOFA,1998,3,Aug,AUG98
U.S.A.,Texas,,$327.00,"$3,132.00",FURNITURE,SOFA,1998,3,Sep,SEP98
U.S.A.,Texas,,"$1,170.00","$2,673.00",FURNITURE,SOFA,1998,4,Oct,OCT98
U.S.A.,Texas,,"$1,008.00","$3,180.00",FURNITURE,SOFA,1998,4,Nov,NOV98
U.S.A.,Texas,,"$2,271.00",$984.00,FURNITURE,SOFA,1998,4,Dec,DEC98
U.S.A.,Texas,,"$2,908.50","$2,454.00",FURNITURE,BED,1998,1,Jan,JAN98
U.S.A.,Texas,,$627.00,$960.00,FURNITURE,BED,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,947.00",$639.00,FURNITURE,BED,1998,1,Mar,MAR98
U.S.A.,Texas,,$898.50,"$1,737.00",FURNITURE,BED,1998,2,Apr,APR98
U.S.A.,Texas,,$972.00,"$2,196.00",FURNITURE,BED,1998,2,May,MAY98
U.S.A.,Texas,,$483.00,$672.00,FURNITURE,BED,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,682.00",$834.00,FURNITURE,BED,1998,3,Jul,JUL98
U.S.A.,Texas,,"$2,418.00","$1,026.00",FURNITURE,BED,1998,3,Aug,AUG98
U.S.A.,Texas,,$448.50,"$1,840.50",FURNITURE,BED,1998,3,Sep,SEP98
U.S.A.,Texas,,$325.50,"$2,173.50",FURNITURE,BED,1998,4,Oct,OCT98
U.S.A.,Texas,,"$2,631.00",$208.50,FURNITURE,BED,1998,4,Nov,NOV98
U.S.A.,Texas,,$442.50,$967.50,FURNITURE,BED,1998,4,Dec,DEC98
U.S.A.,Texas,,"$1,246.50","$2,758.50",OFFICE,CHAIR,1998,1,Jan,JAN98
U.S.A.,Texas,,"$1,825.50","$2,662.50",OFFICE,CHAIR,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,759.50",$663.00,OFFICE,CHAIR,1998,1,Mar,MAR98
U.S.A.,Texas,,"$2,128.50",$600.00,OFFICE,CHAIR,1998,2,Apr,APR98
U.S.A.,Texas,,$36.00,"$2,418.00",OFFICE,CHAIR,1998,2,May,MAY98
U.S.A.,Texas,,"$2,475.00",$901.50,OFFICE,CHAIR,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,907.00","$2,017.50",OFFICE,CHAIR,1998,3,Jul,JUL98
U.S.A.,Texas,,"$2,058.00",$67.50,OFFICE,CHAIR,1998,3,Aug,AUG98
U.S.A.,Texas,,$244.50,"$1,180.50",OFFICE,CHAIR,1998,3,Sep,SEP98
U.S.A.,Texas,,"$1,677.00",$637.50,OFFICE,CHAIR,1998,4,Oct,OCT98
U.S.A.,Texas,,$495.00,"$2,230.50",OFFICE,CHAIR,1998,4,Nov,NOV98
U.S.A.,Texas,,"$1,351.50",$373.50,OFFICE,CHAIR,1998,4,Dec,DEC98
U.S.A.,Texas,,"$2,461.50","$2,664.00",OFFICE,DESK,1998,1,Jan,JAN98
U.S.A.,Texas,,"$2,257.50","$1,371.00",OFFICE,DESK,1998,1,Feb,FEB98
U.S.A.,Texas,,$826.50,"$3,102.00",OFFICE,DESK,1998,1,Mar,MAR98
U.S.A.,Texas,,"$2,715.00","$3,187.50",OFFICE,DESK,1998,2,Apr,APR98
U.S.A.,Texas,,"$2,698.50",$526.50,OFFICE,DESK,1998,2,May,MAY98
U.S.A.,Texas,,"$2,949.00","$2,479.50",OFFICE,DESK,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,134.50","$2,886.00",OFFICE,DESK,1998,3,Jul,JUL98
U.S.A.,Texas,,"$1,122.00","$1,117.50",OFFICE,DESK,1998,3,Aug,AUG98
U.S.A.,Texas,,"$1,075.50","$2,484.00",OFFICE,DESK,1998,3,Sep,SEP98
U.S.A.,Texas,,$400.50,"$1,548.00",OFFICE,DESK,1998,4,Oct,OCT98
U.S.A.,Texas,,"$2,113.50",$910.50,OFFICE,DESK,1998,4,Nov,NOV98
U.S.A.,Texas,,$106.50,$745.50,OFFICE,DESK,1998,4,Dec,DEC98
U.S.A.,Texas,,"$1,887.00",$517.50,FURNITURE,SOFA,1998,1,Jan,JAN98
U.S.A.,Texas,,$286.50,$768.00,FURNITURE,SOFA,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,308.00",$630.00,FURNITURE,SOFA,1998,1,Mar,MAR98
U.S.A.,Texas,,"$1,668.00","$1,258.50",FURNITURE,SOFA,1998,2,Apr,APR98
U.S.A.,Texas,,"$3,024.00",$933.00,FURNITURE,SOFA,1998,2,May,MAY98
U.S.A.,Texas,,"$1,989.00","$2,460.00",FURNITURE,SOFA,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,334.00",$318.00,FURNITURE,SOFA,1998,3,Jul,JUL98
U.S.A.,Texas,,"$2,898.00","$2,547.00",FURNITURE,SOFA,1998,3,Aug,AUG98
U.S.A.,Texas,,"$2,625.00","$3,031.50",FURNITURE,SOFA,1998,3,Sep,SEP98
U.S.A.,Texas,,"$1,665.00",$876.00,FURNITURE,SOFA,1998,4,Oct,OCT98
U.S.A.,Texas,,"$2,980.50",$27.00,FURNITURE,SOFA,1998,4,Nov,NOV98
U.S.A.,Texas,,"$2,746.50",$616.50,FURNITURE,SOFA,1998,4,Dec,DEC98
U.S.A.,Texas,,"$2,989.50","$1,146.00",FURNITURE,BED,1998,1,Jan,JAN98
U.S.A.,Texas,,$417.00,$493.50,FURNITURE,BED,1998,1,Feb,FEB98
U.S.A.,Texas,,"$1,692.00","$1,477.50",FURNITURE,BED,1998,1,Mar,MAR98
U.S.A.,Texas,,"$1,059.00","$1,875.00",FURNITURE,BED,1998,2,Apr,APR98
U.S.A.,Texas,,$501.00,$546.00,FURNITURE,BED,1998,2,May,MAY98
U.S.A.,Texas,,"$2,431.50","$2,422.50",FURNITURE,BED,1998,2,Jun,JUN98
U.S.A.,Texas,,$759.00,$295.50,FURNITURE,BED,1998,3,Jul,JUL98
U.S.A.,Texas,,"$1,849.50","$3,057.00",FURNITURE,BED,1998,3,Aug,AUG98
U.S.A.,Texas,,"$2,940.00",$895.50,FURNITURE,BED,1998,3,Sep,SEP98
U.S.A.,Texas,,"$1,398.00",$33.00,FURNITURE,BED,1998,4,Oct,OCT98
U.S.A.,Texas,,$766.50,$202.50,FURNITURE,BED,1998,4,Nov,NOV98
U.S.A.,Texas,,"$1,041.00",$645.00,FURNITURE,BED,1998,4,Dec,DEC98
U.S.A.,Texas,,$930.00,"$2,638.50",OFFICE,CHAIR,1998,1,Jan,JAN98
U.S.A.,Texas,,"$1,980.00",$951.00,OFFICE,CHAIR,1998,1,Feb,FEB98
U.S.A.,Texas,,$486.00,"$2,917.50",OFFICE,CHAIR,1998,1,Mar,MAR98
U.S.A.,Texas,,"$2,184.00",$42.00,OFFICE,CHAIR,1998,2,Apr,APR98
U.S.A.,Texas,,$613.50,"$1,059.00",OFFICE,CHAIR,1998,2,May,MAY98
U.S.A.,Texas,,"$2,499.00","$2,889.00",OFFICE,CHAIR,1998,2,Jun,JUN98
U.S.A.,Texas,,"$2,394.00","$1,620.00",OFFICE,CHAIR,1998,3,Jul,JUL98
U.S.A.,Texas,,$231.00,$39.00,OFFICE,CHAIR,1998,3,Aug,AUG98
U.S.A.,Texas,,$912.00,"$2,692.50",OFFICE,CHAIR,1998,3,Sep,SEP98
U.S.A.,Texas,,"$2,011.50","$2,556.00",OFFICE,CHAIR,1998,4,Oct,OCT98
U.S.A.,Texas,,$147.00,"$1,905.00",OFFICE,CHAIR,1998,4,Nov,NOV98
U.S.A.,Texas,,$816.00,$91.50,OFFICE,CHAIR,1998,4,Dec,DEC98
U.S.A.,Texas,,"$1,611.00","$1,377.00",OFFICE,DESK,1998,1,Jan,JAN98
U.S.A.,Texas,,"$1,087.50","$2,340.00",OFFICE,DESK,1998,1,Feb,FEB98
U.S.A.,Texas,,$474.00,"$2,281.50",OFFICE,DESK,1998,1,Mar,MAR98
U.S.A.,Texas,,$696.00,"$1,972.50",OFFICE,DESK,1998,2,Apr,APR98
U.S.A.,Texas,,"$2,031.00","$1,000.50",OFFICE,DESK,1998,2,May,MAY98
U.S.A.,Texas,,"$2,952.00","$1,405.50",OFFICE,DESK,1998,2,Jun,JUN98
U.S.A.,Texas,,"$1,845.00","$2,221.50",OFFICE,DESK,1998,3,Jul,JUL98
U.S.A.,Texas,,$463.50,"$2,496.00",OFFICE,DESK,1998,3,Aug,AUG98
U.S.A.,Texas,,$685.50,"$1,812.00",OFFICE,DESK,1998,3,Sep,SEP98
U.S.A.,Texas,,"$2,698.50",$429.00,OFFICE,DESK,1998,4,Oct,OCT98
U.S.A.,Texas,,$459.00,$787.50,OFFICE,DESK,1998,4,Nov,NOV98
U.S.A.,Texas,,$940.50,"$2,740.50",OFFICE,DESK,1998,4,Dec,DEC98
U.S.A.,Washington,,"$1,424.00",$423.20,FURNITURE,SOFA,1995,1,Jan,JAN95
U.S.A.,Washington,,$685.60,$253.60,FURNITURE,SOFA,1995,1,Feb,FEB95
U.S.A.,Washington,,$143.20,$632.80,FURNITURE,SOFA,1995,1,Mar,MAR95
U.S.A.,Washington,,$146.40,"$1,370.40",FURNITURE,SOFA,1995,2,Apr,APR95
U.S.A.,Washington,,$948.00,"$1,583.20",FURNITURE,SOFA,1995,2,May,MAY95
U.S.A.,Washington,,"$1,062.40",$173.60,FURNITURE,SOFA,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,351.20",$673.60,FURNITURE,SOFA,1995,3,Jul,JUL95
U.S.A.,Washington,,$473.60,"$1,401.60",FURNITURE,SOFA,1995,3,Aug,AUG95
U.S.A.,Washington,,$822.40,"$1,627.20",FURNITURE,SOFA,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,558.40","$1,477.60",FURNITURE,SOFA,1995,4,Oct,OCT95
U.S.A.,Washington,,"$1,060.00","$1,092.00",FURNITURE,SOFA,1995,4,Nov,NOV95
U.S.A.,Washington,,$54.40,$499.20,FURNITURE,SOFA,1995,4,Dec,DEC95
U.S.A.,Washington,,$698.40,$263.20,FURNITURE,BED,1995,1,Jan,JAN95
U.S.A.,Washington,,$573.60,$40.80,FURNITURE,BED,1995,1,Feb,FEB95
U.S.A.,Washington,,$308.00,"$1,078.40",FURNITURE,BED,1995,1,Mar,MAR95
U.S.A.,Washington,,"$1,488.00",$139.20,FURNITURE,BED,1995,2,Apr,APR95
U.S.A.,Washington,,"$1,203.20",$856.80,FURNITURE,BED,1995,2,May,MAY95
U.S.A.,Washington,,$766.40,"$1,598.40",FURNITURE,BED,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,006.40",$36.00,FURNITURE,BED,1995,3,Jul,JUL95
U.S.A.,Washington,,$204.00,"$1,415.20",FURNITURE,BED,1995,3,Aug,AUG95
U.S.A.,Washington,,$918.40,$897.60,FURNITURE,BED,1995,3,Sep,SEP95
U.S.A.,Washington,,$914.40,$264.00,FURNITURE,BED,1995,4,Oct,OCT95
U.S.A.,Washington,,"$1,001.60",$356.80,FURNITURE,BED,1995,4,Nov,NOV95
U.S.A.,Washington,,$367.20,$162.40,FURNITURE,BED,1995,4,Dec,DEC95
U.S.A.,Washington,,"$1,583.20","$1,254.40",OFFICE,CHAIR,1995,1,Jan,JAN95
U.S.A.,Washington,,$574.40,$360.00,OFFICE,CHAIR,1995,1,Feb,FEB95
U.S.A.,Washington,,"$1,073.60","$1,019.20",OFFICE,CHAIR,1995,1,Mar,MAR95
U.S.A.,Washington,,"$1,240.80",$675.20,OFFICE,CHAIR,1995,2,Apr,APR95
U.S.A.,Washington,,$171.20,"$1,592.80",OFFICE,CHAIR,1995,2,May,MAY95
U.S.A.,Washington,,$61.60,"$1,589.60",OFFICE,CHAIR,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,113.60",$96.00,OFFICE,CHAIR,1995,3,Jul,JUL95
U.S.A.,Washington,,$573.60,"$1,328.80",OFFICE,CHAIR,1995,3,Aug,AUG95
U.S.A.,Washington,,"$1,440.80",$976.00,OFFICE,CHAIR,1995,3,Sep,SEP95
U.S.A.,Washington,,$865.60,$681.60,OFFICE,CHAIR,1995,4,Oct,OCT95
U.S.A.,Washington,,$364.80,"$1,272.00",OFFICE,CHAIR,1995,4,Nov,NOV95
U.S.A.,Washington,,$885.60,$813.60,OFFICE,CHAIR,1995,4,Dec,DEC95
U.S.A.,Washington,,$233.60,$229.60,OFFICE,DESK,1995,1,Jan,JAN95
U.S.A.,Washington,,"$1,331.20",$248.80,OFFICE,DESK,1995,1,Feb,FEB95
U.S.A.,Washington,,$313.60,$164.00,OFFICE,DESK,1995,1,Mar,MAR95
U.S.A.,Washington,,$780.80,"$1,059.20",OFFICE,DESK,1995,2,Apr,APR95
U.S.A.,Washington,,$961.60,$318.40,OFFICE,DESK,1995,2,May,MAY95
U.S.A.,Washington,,$410.40,"$1,336.80",OFFICE,DESK,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,497.60","$1,244.80",OFFICE,DESK,1995,3,Jul,JUL95
U.S.A.,Washington,,$806.40,"$1,022.40",OFFICE,DESK,1995,3,Aug,AUG95
U.S.A.,Washington,,$574.40,"$1,393.60",OFFICE,DESK,1995,3,Sep,SEP95
U.S.A.,Washington,,$164.00,$459.20,OFFICE,DESK,1995,4,Oct,OCT95
U.S.A.,Washington,,$859.20,"$1,632.80",OFFICE,DESK,1995,4,Nov,NOV95
U.S.A.,Washington,,"$1,053.60","$1,469.60",OFFICE,DESK,1995,4,Dec,DEC95
U.S.A.,Washington,,$324.00,"$1,584.80",FURNITURE,SOFA,1995,1,Jan,JAN95
U.S.A.,Washington,,$138.40,$200.80,FURNITURE,SOFA,1995,1,Feb,FEB95
U.S.A.,Washington,,$352.80,"$1,509.60",FURNITURE,SOFA,1995,1,Mar,MAR95
U.S.A.,Washington,,$915.20,$555.20,FURNITURE,SOFA,1995,2,Apr,APR95
U.S.A.,Washington,,$451.20,$706.40,FURNITURE,SOFA,1995,2,May,MAY95
U.S.A.,Washington,,"$1,472.80","$1,519.20",FURNITURE,SOFA,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,152.00","$1,158.40",FURNITURE,SOFA,1995,3,Jul,JUL95
U.S.A.,Washington,,"$1,545.60",$650.40,FURNITURE,SOFA,1995,3,Aug,AUG95
U.S.A.,Washington,,$741.60,"$1,493.60",FURNITURE,SOFA,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,124.80",$308.00,FURNITURE,SOFA,1995,4,Oct,OCT95
U.S.A.,Washington,,"$1,365.60","$1,464.00",FURNITURE,SOFA,1995,4,Nov,NOV95
U.S.A.,Washington,,$428.00,$670.40,FURNITURE,SOFA,1995,4,Dec,DEC95
U.S.A.,Washington,,$192.80,"$1,007.20",FURNITURE,BED,1995,1,Jan,JAN95
U.S.A.,Washington,,$377.60,"$1,180.80",FURNITURE,BED,1995,1,Feb,FEB95
U.S.A.,Washington,,$520.80,"$1,673.60",FURNITURE,BED,1995,1,Mar,MAR95
U.S.A.,Washington,,$516.00,$580.00,FURNITURE,BED,1995,2,Apr,APR95
U.S.A.,Washington,,"$1,546.40","$1,235.20",FURNITURE,BED,1995,2,May,MAY95
U.S.A.,Washington,,$967.20,$914.40,FURNITURE,BED,1995,2,Jun,JUN95
U.S.A.,Washington,,$145.60,"$1,547.20",FURNITURE,BED,1995,3,Jul,JUL95
U.S.A.,Washington,,"$1,020.80",$85.60,FURNITURE,BED,1995,3,Aug,AUG95
U.S.A.,Washington,,$461.60,$750.40,FURNITURE,BED,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,451.20",$284.00,FURNITURE,BED,1995,4,Oct,OCT95
U.S.A.,Washington,,$287.20,"$1,237.60",FURNITURE,BED,1995,4,Nov,NOV95
U.S.A.,Washington,,$738.40,$640.80,FURNITURE,BED,1995,4,Dec,DEC95
U.S.A.,Washington,,$703.20,"$1,569.60",OFFICE,CHAIR,1995,1,Jan,JAN95
U.S.A.,Washington,,"$1,194.40",$944.00,OFFICE,CHAIR,1995,1,Feb,FEB95
U.S.A.,Washington,,$308.80,$324.80,OFFICE,CHAIR,1995,1,Mar,MAR95
U.S.A.,Washington,,"$1,134.40",$120.80,OFFICE,CHAIR,1995,2,Apr,APR95
U.S.A.,Washington,,$742.40,"$1,336.80",OFFICE,CHAIR,1995,2,May,MAY95
U.S.A.,Washington,,$511.20,"$1,511.20",OFFICE,CHAIR,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,231.20","$1,004.80",OFFICE,CHAIR,1995,3,Jul,JUL95
U.S.A.,Washington,,$191.20,$878.40,OFFICE,CHAIR,1995,3,Aug,AUG95
U.S.A.,Washington,,$849.60,"$1,576.80",OFFICE,CHAIR,1995,3,Sep,SEP95
U.S.A.,Washington,,$147.20,$480.80,OFFICE,CHAIR,1995,4,Oct,OCT95
U.S.A.,Washington,,$373.60,$536.00,OFFICE,CHAIR,1995,4,Nov,NOV95
U.S.A.,Washington,,$51.20,"$1,000.80",OFFICE,CHAIR,1995,4,Dec,DEC95
U.S.A.,Washington,,"$1,532.80",$828.00,OFFICE,DESK,1995,1,Jan,JAN95
U.S.A.,Washington,,"$1,244.80",$397.60,OFFICE,DESK,1995,1,Feb,FEB95
U.S.A.,Washington,,"$1,210.40",$936.80,OFFICE,DESK,1995,1,Mar,MAR95
U.S.A.,Washington,,"$1,380.00",$214.40,OFFICE,DESK,1995,2,Apr,APR95
U.S.A.,Washington,,"$1,464.00",$383.20,OFFICE,DESK,1995,2,May,MAY95
U.S.A.,Washington,,$64.00,$967.20,OFFICE,DESK,1995,2,Jun,JUN95
U.S.A.,Washington,,$628.80,"$1,173.60",OFFICE,DESK,1995,3,Jul,JUL95
U.S.A.,Washington,,$242.40,$789.60,OFFICE,DESK,1995,3,Aug,AUG95
U.S.A.,Washington,,$118.40,$725.60,OFFICE,DESK,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,421.60",$23.20,OFFICE,DESK,1995,4,Oct,OCT95
U.S.A.,Washington,,$881.60,$304.80,OFFICE,DESK,1995,4,Nov,NOV95
U.S.A.,Washington,,$539.20,$387.20,OFFICE,DESK,1995,4,Dec,DEC95
U.S.A.,Washington,,$784.00,$297.60,FURNITURE,SOFA,1995,1,Jan,JAN95
U.S.A.,Washington,,$717.60,$106.40,FURNITURE,SOFA,1995,1,Feb,FEB95
U.S.A.,Washington,,$612.80,"$1,222.40",FURNITURE,SOFA,1995,1,Mar,MAR95
U.S.A.,Washington,,$349.60,$677.60,FURNITURE,SOFA,1995,2,Apr,APR95
U.S.A.,Washington,,"$1,440.00","$1,681.60",FURNITURE,SOFA,1995,2,May,MAY95
U.S.A.,Washington,,"$1,093.60",$836.80,FURNITURE,SOFA,1995,2,Jun,JUN95
U.S.A.,Washington,,$356.80,$101.60,FURNITURE,SOFA,1995,3,Jul,JUL95
U.S.A.,Washington,,$350.40,$214.40,FURNITURE,SOFA,1995,3,Aug,AUG95
U.S.A.,Washington,,"$1,589.60","$1,276.00",FURNITURE,SOFA,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,597.60","$1,280.80",FURNITURE,SOFA,1995,4,Oct,OCT95
U.S.A.,Washington,,$846.40,$882.40,FURNITURE,SOFA,1995,4,Nov,NOV95
U.S.A.,Washington,,$231.20,"$1,244.80",FURNITURE,SOFA,1995,4,Dec,DEC95
U.S.A.,Washington,,$260.80,"$1,348.80",FURNITURE,BED,1995,1,Jan,JAN95
U.S.A.,Washington,,$385.60,$404.00,FURNITURE,BED,1995,1,Feb,FEB95
U.S.A.,Washington,,"$1,576.00",$720.80,FURNITURE,BED,1995,1,Mar,MAR95
U.S.A.,Washington,,$7.20,"$1,427.20",FURNITURE,BED,1995,2,Apr,APR95
U.S.A.,Washington,,$724.00,"$1,072.00",FURNITURE,BED,1995,2,May,MAY95
U.S.A.,Washington,,$144.80,$13.60,FURNITURE,BED,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,352.80",$903.20,FURNITURE,BED,1995,3,Jul,JUL95
U.S.A.,Washington,,$404.00,$656.80,FURNITURE,BED,1995,3,Aug,AUG95
U.S.A.,Washington,,$875.20,$78.40,FURNITURE,BED,1995,3,Sep,SEP95
U.S.A.,Washington,,$709.60,"$1,523.20",FURNITURE,BED,1995,4,Oct,OCT95
U.S.A.,Washington,,$20.00,$663.20,FURNITURE,BED,1995,4,Nov,NOV95
U.S.A.,Washington,,$949.60,"$1,066.40",FURNITURE,BED,1995,4,Dec,DEC95
U.S.A.,Washington,,"$1,515.20","$1,244.80",OFFICE,CHAIR,1995,1,Jan,JAN95
U.S.A.,Washington,,"$1,117.60",$630.40,OFFICE,CHAIR,1995,1,Feb,FEB95
U.S.A.,Washington,,"$1,535.20",$268.00,OFFICE,CHAIR,1995,1,Mar,MAR95
U.S.A.,Washington,,"$1,238.40","$1,058.40",OFFICE,CHAIR,1995,2,Apr,APR95
U.S.A.,Washington,,$854.40,$802.40,OFFICE,CHAIR,1995,2,May,MAY95
U.S.A.,Washington,,$593.60,$752.80,OFFICE,CHAIR,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,048.00","$1,068.80",OFFICE,CHAIR,1995,3,Jul,JUL95
U.S.A.,Washington,,$984.80,"$1,378.40",OFFICE,CHAIR,1995,3,Aug,AUG95
U.S.A.,Washington,,$20.00,$581.60,OFFICE,CHAIR,1995,3,Sep,SEP95
U.S.A.,Washington,,$648.00,$691.20,OFFICE,CHAIR,1995,4,Oct,OCT95
U.S.A.,Washington,,"$1,014.40","$1,343.20",OFFICE,CHAIR,1995,4,Nov,NOV95
U.S.A.,Washington,,$268.00,$724.80,OFFICE,CHAIR,1995,4,Dec,DEC95
U.S.A.,Washington,,$292.80,"$1,100.00",OFFICE,DESK,1995,1,Jan,JAN95
U.S.A.,Washington,,$944.00,$922.40,OFFICE,DESK,1995,1,Feb,FEB95
U.S.A.,Washington,,"$1,498.40","$1,264.00",OFFICE,DESK,1995,1,Mar,MAR95
U.S.A.,Washington,,$126.40,"$1,058.40",OFFICE,DESK,1995,2,Apr,APR95
U.S.A.,Washington,,$812.00,$912.00,OFFICE,DESK,1995,2,May,MAY95
U.S.A.,Washington,,$168.00,"$1,245.60",OFFICE,DESK,1995,2,Jun,JUN95
U.S.A.,Washington,,$428.00,$502.40,OFFICE,DESK,1995,3,Jul,JUL95
U.S.A.,Washington,,$604.80,$284.00,OFFICE,DESK,1995,3,Aug,AUG95
U.S.A.,Washington,,"$1,136.80","$1,138.40",OFFICE,DESK,1995,3,Sep,SEP95
U.S.A.,Washington,,$635.20,$430.40,OFFICE,DESK,1995,4,Oct,OCT95
U.S.A.,Washington,,$464.00,$377.60,OFFICE,DESK,1995,4,Nov,NOV95
U.S.A.,Washington,,$691.20,$28.80,OFFICE,DESK,1995,4,Dec,DEC95
U.S.A.,Washington,,"$1,232.80","$1,644.00",FURNITURE,SOFA,1995,1,Jan,JAN95
U.S.A.,Washington,,$536.00,$253.60,FURNITURE,SOFA,1995,1,Feb,FEB95
U.S.A.,Washington,,$337.60,"$1,038.40",FURNITURE,SOFA,1995,1,Mar,MAR95
U.S.A.,Washington,,$368.00,"$1,021.60",FURNITURE,SOFA,1995,2,Apr,APR95
U.S.A.,Washington,,$816.00,$132.00,FURNITURE,SOFA,1995,2,May,MAY95
U.S.A.,Washington,,$115.20,"$1,335.20",FURNITURE,SOFA,1995,2,Jun,JUN95
U.S.A.,Washington,,"$1,214.40","$1,197.60",FURNITURE,SOFA,1995,3,Jul,JUL95
U.S.A.,Washington,,$77.60,$980.00,FURNITURE,SOFA,1995,3,Aug,AUG95
U.S.A.,Washington,,$307.20,$758.40,FURNITURE,SOFA,1995,3,Sep,SEP95
U.S.A.,Washington,,"$1,621.60","$1,106.40",FURNITURE,SOFA,1995,4,Oct,OCT95
